book_x,chapter_number,section_number,engaged,access,book_y,submit,learning_duration,learning_duration_rounded
College / Statistics and Data Science (ABC),9.0,1.0,5929.0,2023-03-07 21:16:56,College / Statistics and Data Science (ABC),2023-04-11 19:23:59,34 days 22:07:03,34
College / Statistics and Data Science (ABC),10.0,1.0,64471.0,2023-04-13 17:02:15,College / Statistics and Data Science (ABC),2023-04-18 17:04:18,5 days 00:02:03,5
College / Statistics and Data Science (ABC),11.0,1.0,17778.0,2023-04-27 16:28:25,College / Statistics and Data Science (ABC),2023-05-04 21:02:05,7 days 04:33:40,7
College / Statistics and Data Science (ABC),1.0,3.0,24.0,2023-01-04 17:22:42,College / Statistics and Data Science (ABC),2023-06-28 01:39:43,174 days 08:17:01,174
College / Statistics and Data Science (ABC),2.0,1.0,23.0,2023-01-15 22:45:16,College / Statistics and Data Science (ABC),2023-07-01 02:51:24,166 days 04:06:08,166
College / Statistics and Data Science (ABC),3.0,1.0,318.0,2023-01-19 07:37:38,College / Statistics and Data Science (ABC),2023-07-01 05:39:17,162 days 22:01:39,162
College / Statistics and Data Science (ABC),4.0,1.0,3322.0,2023-01-23 00:58:49,College / Statistics and Data Science (ABC),2023-07-01 08:28:19,159 days 07:29:30,159
College / Statistics and Data Science (ABC),5.0,1.0,439.0,2023-01-26 00:14:09,College / Statistics and Data Science (ABC),2023-07-06 05:21:02,161 days 05:06:53,161
College / Statistics and Data Science (ABC),6.0,1.0,0.0,2023-02-03 00:09:05,College / Statistics and Data Science (ABC),2023-07-07 01:35:27,154 days 01:26:22,154
College / Statistics and Data Science (ABC),8.0,1.0,410.0,2023-02-14 20:55:04,College / Statistics and Data Science (ABC),2023-07-11 04:38:22,146 days 07:43:18,146
College / Statistics and Data Science (ABC),9.0,1.0,2426.0,2023-02-21 07:23:08,College / Statistics and Data Science (ABC),2023-07-13 04:46:13,141 days 21:23:05,141
College / Statistics and Data Science (ABC),10.0,1.0,1985.0,2023-03-02 21:59:33,College / Statistics and Data Science (ABC),2023-07-18 02:32:01,137 days 04:32:28,137
College / Statistics and Data Science (ABC),11.0,1.0,1450.0,2023-03-08 18:24:41,College / Statistics and Data Science (ABC),2023-07-25 03:10:06,138 days 08:45:25,138
College / Statistics and Data Science (ABC),12.0,1.0,9040.0,2023-07-25 03:10:16,College / Statistics and Data Science (ABC),2023-07-27 01:52:07,1 days 22:41:51,1
College / Statistics and Data Science (ABC),13.0,1.0,6769.0,2023-07-27 01:52:19,College / Statistics and Data Science (ABC),2023-08-01 03:36:58,5 days 01:44:39,5
College / Statistics and Data Science (ABC),1.0,3.0,7859.0,2023-07-04 20:48:45,College / Statistics and Data Science (ABC),2023-07-05 09:10:27,0 days 12:21:42,0
College / Statistics and Data Science (ABC),2.0,1.0,962.0,2023-07-05 09:10:33,College / Statistics and Data Science (ABC),2023-07-07 20:20:31,2 days 11:09:58,2
College / Statistics and Data Science (ABC),3.0,1.0,2688.0,2023-07-07 04:04:58,College / Statistics and Data Science (ABC),2023-07-08 00:18:31,0 days 20:13:33,0
College / Statistics and Data Science (ABC),4.0,1.0,2794.0,2023-07-07 04:28:42,College / Statistics and Data Science (ABC),2023-07-08 03:11:59,0 days 22:43:17,0
College / Statistics and Data Science (ABC),5.0,1.0,12032.0,2023-07-04 19:01:57,College / Statistics and Data Science (ABC),2023-07-04 19:39:03,0 days 00:37:06,0
College / Statistics and Data Science (ABC),6.0,1.0,1212.0,2023-07-06 17:04:35,College / Statistics and Data Science (ABC),2023-07-06 19:58:00,0 days 02:53:25,0
College / Statistics and Data Science (ABC),8.0,1.0,10239.0,2023-07-11 00:08:14,College / Statistics and Data Science (ABC),2023-07-11 06:39:34,0 days 06:31:20,0
College / Statistics and Data Science (ABC),9.0,1.0,1860.0,2023-07-12 16:59:39,College / Statistics and Data Science (ABC),2023-07-13 19:37:44,1 days 02:38:05,1
College / Statistics and Data Science (ABC),10.0,1.0,4173.0,2023-07-16 20:51:44,College / Statistics and Data Science (ABC),2023-07-17 15:47:05,0 days 18:55:21,0
College / Statistics and Data Science (ABC),11.0,1.0,1449.0,2023-07-25 14:35:38,College / Statistics and Data Science (ABC),2023-07-25 18:59:06,0 days 04:23:28,0
College / Statistics and Data Science (ABC),12.0,1.0,55.0,2023-07-27 12:54:03,College / Statistics and Data Science (ABC),2023-07-27 15:07:52,0 days 02:13:49,0
College / Statistics and Data Science (ABC),13.0,1.0,270886.0,2023-08-01 13:33:34,College / Statistics and Data Science (ABC),2023-08-01 16:51:36,0 days 03:18:02,0
College / Statistics and Data Science (ABC),1.0,3.0,3759.0,2023-01-31 17:33:35,College / Statistics and Data Science (ABC),2023-02-07 06:57:10,6 days 13:23:35,6
College / Statistics and Data Science (ABC),2.0,1.0,1982.0,2023-02-07 06:57:36,College / Statistics and Data Science (ABC),2023-02-09 09:07:42,2 days 02:10:06,2
College / Statistics and Data Science (ABC),3.0,1.0,52361.0,2023-02-15 23:20:37,College / Statistics and Data Science (ABC),2023-02-16 16:23:20,0 days 17:02:43,0
College / Statistics and Data Science (ABC),4.0,1.0,896.0,2023-02-23 17:15:33,College / Statistics and Data Science (ABC),2023-03-01 03:33:42,5 days 10:18:09,5
College / Statistics and Data Science (ABC),5.0,1.0,646.0,2023-03-02 03:10:52,College / Statistics and Data Science (ABC),2023-03-02 09:26:51,0 days 06:15:59,0
College / Statistics and Data Science (ABC),6.0,1.0,183.0,2023-03-20 16:00:39,College / Statistics and Data Science (ABC),2023-04-06 16:16:41,17 days 00:16:02,17
College / Statistics and Data Science (ABC),8.0,1.0,634.0,2023-04-11 05:59:15,College / Statistics and Data Science (ABC),2023-04-20 07:52:45,9 days 01:53:30,9
College / Statistics and Data Science (ABC),9.0,1.0,856.0,2023-05-11 08:02:18,College / Statistics and Data Science (ABC),2023-05-11 17:04:26,0 days 09:02:08,0
College / Advanced Statistics and Data Science (ABCD),1.0,3.0,1832.0,2023-04-05 22:59:02,College / Advanced Statistics and Data Science (ABCD),2023-04-24 19:21:48,18 days 20:22:46,18
College / Advanced Statistics and Data Science (ABCD),2.0,1.0,2689.0,2023-04-05 23:51:57,College / Advanced Statistics and Data Science (ABCD),2023-04-10 02:47:30,4 days 02:55:33,4
College / Advanced Statistics and Data Science (ABCD),3.0,1.0,115.0,2023-04-10 02:47:41,College / Advanced Statistics and Data Science (ABCD),2023-04-16 02:26:54,5 days 23:39:13,5
College / Advanced Statistics and Data Science (ABCD),4.0,2.0,500.0,2023-04-15 18:31:42,College / Advanced Statistics and Data Science (ABCD),2023-04-16 02:01:40,0 days 07:29:58,0
College / Advanced Statistics and Data Science (ABCD),5.0,2.0,316.0,2023-04-18 00:12:30,College / Advanced Statistics and Data Science (ABCD),2023-04-24 19:25:24,6 days 19:12:54,6
College / Advanced Statistics and Data Science (ABCD),6.0,1.0,59.0,2023-04-24 00:36:13,College / Advanced Statistics and Data Science (ABCD),2023-05-21 22:18:34,27 days 21:42:21,27
College / Advanced Statistics and Data Science (ABCD),8.0,1.0,1022.0,2023-05-11 01:09:18,College / Advanced Statistics and Data Science (ABCD),2023-05-12 02:31:00,1 days 01:21:42,1
College / Advanced Statistics and Data Science (ABCD),9.0,1.0,2816.0,2023-05-16 22:57:14,College / Advanced Statistics and Data Science (ABCD),2023-05-23 02:36:30,6 days 03:39:16,6
College / Advanced Statistics and Data Science (ABCD),10.0,1.0,2082.0,2023-05-23 23:02:20,College / Advanced Statistics and Data Science (ABCD),2023-05-27 00:36:50,3 days 01:34:30,3
College / Advanced Statistics and Data Science (ABCD),11.0,1.0,794.0,2023-05-31 00:48:43,College / Advanced Statistics and Data Science (ABCD),2023-06-12 19:37:47,12 days 18:49:04,12
College / Advanced Statistics and Data Science (ABCD),12.0,1.0,2147.0,2023-06-09 00:52:33,College / Advanced Statistics and Data Science (ABCD),2023-06-09 02:10:47,0 days 01:18:14,0
College / Statistics and Data Science (ABC),1.0,3.0,2648.0,2023-01-09 17:35:39,College / Statistics and Data Science (ABC),2023-01-09 23:41:28,0 days 06:05:49,0
College / Statistics and Data Science (ABC),2.0,1.0,475.0,2023-01-09 23:41:43,College / Statistics and Data Science (ABC),2023-01-12 03:42:22,2 days 04:00:39,2
College / Statistics and Data Science (ABC),3.0,1.0,603.0,2023-01-12 03:42:39,College / Statistics and Data Science (ABC),2023-01-19 03:07:55,6 days 23:25:16,6
College / Statistics and Data Science (ABC),4.0,1.0,0.0,2023-01-19 03:08:13,College / Statistics and Data Science (ABC),2023-01-22 05:31:50,3 days 02:23:37,3
College / Statistics and Data Science (ABC),5.0,1.0,0.0,2023-01-24 00:47:55,College / Statistics and Data Science (ABC),2023-01-26 02:46:18,2 days 01:58:23,2
College / Statistics and Data Science (ABC),6.0,1.0,0.0,2023-01-26 02:46:40,College / Statistics and Data Science (ABC),2023-01-31 04:41:15,5 days 01:54:35,5
College / Statistics and Data Science (ABC),8.0,1.0,0.0,2023-02-05 06:35:21,College / Statistics and Data Science (ABC),2023-02-10 03:07:30,4 days 20:32:09,4
College / Statistics and Data Science (ABC),9.0,1.0,0.0,2023-02-20 20:37:23,College / Statistics and Data Science (ABC),2023-02-21 21:31:44,1 days 00:54:21,1
College / Statistics and Data Science (ABC),10.0,1.0,0.0,2023-02-27 18:24:47,College / Statistics and Data Science (ABC),2023-02-27 20:35:29,0 days 02:10:42,0
College / Statistics and Data Science (ABC),11.0,1.0,1147.0,2023-02-27 19:21:17,College / Statistics and Data Science (ABC),2023-03-07 05:21:57,7 days 10:00:40,7
College / Statistics and Data Science (ABC),12.0,1.0,746.0,2023-03-14 02:22:47,College / Statistics and Data Science (ABC),2023-03-15 01:25:19,0 days 23:02:32,0
College / Statistics and Data Science (ABC),1.0,3.0,24718.0,2023-06-27 12:46:58,College / Statistics and Data Science (ABC),2023-06-27 19:35:13,0 days 06:48:15,0
College / Statistics and Data Science (ABC),2.0,1.0,18368.0,2023-06-28 14:27:06,College / Statistics and Data Science (ABC),2023-06-30 10:36:45,1 days 20:09:39,1
College / Statistics and Data Science (ABC),3.0,1.0,266.0,2023-06-30 11:09:45,College / Statistics and Data Science (ABC),2023-07-04 12:44:07,4 days 01:34:22,4
College / Statistics and Data Science (ABC),4.0,1.0,2565.0,2023-06-30 22:19:06,College / Statistics and Data Science (ABC),2023-07-06 11:29:26,5 days 13:10:20,5
College / Statistics and Data Science (ABC),5.0,1.0,74.0,2023-07-05 17:25:37,College / Statistics and Data Science (ABC),2023-07-08 05:14:31,2 days 11:48:54,2
College / Statistics and Data Science (ABC),6.0,1.0,851.0,2023-07-05 21:21:25,College / Statistics and Data Science (ABC),2023-07-09 08:29:37,3 days 11:08:12,3
College / Statistics and Data Science (ABC),8.0,1.0,84.0,2023-07-11 17:39:30,College / Statistics and Data Science (ABC),2023-07-16 10:31:54,4 days 16:52:24,4
College / Statistics and Data Science (ABC),9.0,1.0,1214.0,2023-07-13 15:16:23,College / Statistics and Data Science (ABC),2023-07-18 13:10:37,4 days 21:54:14,4
College / Statistics and Data Science (ABC),10.0,1.0,630.0,2023-07-18 16:13:07,College / Statistics and Data Science (ABC),2023-07-20 13:18:09,1 days 21:05:02,1
College / Statistics and Data Science (ABC),11.0,1.0,131.0,2023-07-18 16:33:17,College / Statistics and Data Science (ABC),2023-07-23 18:43:32,5 days 02:10:15,5
College / Statistics and Data Science (ABC),12.0,1.0,759.0,2023-07-20 17:10:54,College / Statistics and Data Science (ABC),2023-07-27 16:17:13,6 days 23:06:19,6
College / Statistics and Data Science (ABC),13.0,1.0,289.0,2023-07-27 09:21:10,College / Statistics and Data Science (ABC),2023-07-30 14:00:14,3 days 04:39:04,3
College / Statistics and Data Science (ABC),1.0,3.0,4361.0,2023-01-10 22:44:57,College / Statistics and Data Science (ABC),2023-01-13 22:38:43,2 days 23:53:46,2
College / Statistics and Data Science (ABC),2.0,1.0,939.0,2023-01-13 02:15:07,College / Statistics and Data Science (ABC),2023-01-15 12:14:01,2 days 09:58:54,2
College / Statistics and Data Science (ABC),3.0,1.0,1062.0,2023-01-18 07:14:35,College / Statistics and Data Science (ABC),2023-01-20 10:45:30,2 days 03:30:55,2
College / Statistics and Data Science (ABC),4.0,1.0,4177.0,2023-01-20 22:16:19,College / Statistics and Data Science (ABC),2023-01-22 05:02:30,1 days 06:46:11,1
College / Statistics and Data Science (ABC),5.0,1.0,888.0,2023-01-24 00:17:02,College / Statistics and Data Science (ABC),2023-01-26 11:28:00,2 days 11:10:58,2
College / Statistics and Data Science (ABC),6.0,1.0,0.0,2023-01-26 11:28:07,College / Statistics and Data Science (ABC),2023-02-03 08:37:52,7 days 21:09:45,7
College / Statistics and Data Science (ABC),8.0,1.0,69944.0,2023-02-14 05:56:56,College / Statistics and Data Science (ABC),2023-02-14 07:20:18,0 days 01:23:22,0
College / Statistics and Data Science (ABC),9.0,1.0,15063.0,2023-02-20 07:16:49,College / Statistics and Data Science (ABC),2023-02-23 23:56:01,3 days 16:39:12,3
College / Statistics and Data Science (ABC),10.0,1.0,512.0,2023-03-01 08:06:27,College / Statistics and Data Science (ABC),2023-03-03 07:30:37,1 days 23:24:10,1
College / Statistics and Data Science (ABC),11.0,1.0,9221.0,2023-03-08 23:57:47,College / Statistics and Data Science (ABC),2023-03-09 09:29:06,0 days 09:31:19,0
College / Statistics and Data Science (ABC),12.0,1.0,1934.0,2023-03-09 09:10:14,College / Statistics and Data Science (ABC),2023-03-16 02:49:58,6 days 17:39:44,6
College / Statistics and Data Science (ABC),1.0,3.0,481.0,2023-01-26 23:34:57,College / Statistics and Data Science (ABC),2023-01-30 07:01:28,3 days 07:26:31,3
College / Statistics and Data Science (ABC),2.0,1.0,1459.0,2023-01-30 07:01:35,College / Statistics and Data Science (ABC),2023-05-06 06:22:34,95 days 23:20:59,95
College / Statistics and Data Science (ABC),3.0,1.0,3963.0,2023-02-05 19:36:44,College / Statistics and Data Science (ABC),2023-02-06 08:00:05,0 days 12:23:21,0
College / Statistics and Data Science (ABC),4.0,1.0,3248.0,2023-02-06 08:00:36,College / Statistics and Data Science (ABC),2023-05-06 05:40:04,88 days 21:39:28,88
College / Statistics and Data Science (ABC),5.0,1.0,4228.0,2023-02-13 07:23:13,College / Statistics and Data Science (ABC),2023-02-27 05:19:48,13 days 21:56:35,13
College / Statistics and Data Science (ABC),6.0,1.0,2794.0,2023-02-27 05:19:54,College / Statistics and Data Science (ABC),2023-02-27 07:29:32,0 days 02:09:38,0
College / Statistics and Data Science (ABC),8.0,1.0,1848.0,2023-03-06 07:34:16,College / Statistics and Data Science (ABC),2023-03-22 05:22:31,15 days 21:48:15,15
College / Statistics and Data Science (ABC),9.0,1.0,3798.0,2023-03-22 05:21:46,College / Statistics and Data Science (ABC),2023-05-06 05:29:25,45 days 00:07:39,45
College / Statistics and Data Science (ABC),10.0,1.0,3353.0,2023-04-10 06:44:06,College / Statistics and Data Science (ABC),2023-04-17 05:28:47,6 days 22:44:41,6
College / Statistics and Data Science (ABC),11.0,1.0,3190.0,2023-04-17 05:28:53,College / Statistics and Data Science (ABC),2023-04-24 06:42:40,7 days 01:13:47,7
College / Statistics and Data Science (ABC),12.0,1.0,48906.0,2023-04-24 06:42:46,College / Statistics and Data Science (ABC),2023-04-30 20:17:35,6 days 13:34:49,6
College / Statistics and Data Science (ABC),13.0,1.0,51505.0,2023-05-06 03:57:57,College / Statistics and Data Science (ABC),2023-05-06 05:13:42,0 days 01:15:45,0
College / Advanced Statistics and Data Science (ABCD),1.0,3.0,2713.0,2023-03-30 01:07:10,College / Advanced Statistics and Data Science (ABCD),2023-04-03 05:22:01,4 days 04:14:51,4
College / Advanced Statistics and Data Science (ABCD),2.0,1.0,14742.0,2023-04-03 05:22:19,College / Advanced Statistics and Data Science (ABCD),2023-04-10 08:04:32,7 days 02:42:13,7
College / Advanced Statistics and Data Science (ABCD),3.0,1.0,3005.0,2023-04-11 07:20:04,College / Advanced Statistics and Data Science (ABCD),2023-04-16 05:53:03,4 days 22:32:59,4
College / Advanced Statistics and Data Science (ABCD),4.0,2.0,5275.0,2023-04-14 18:55:41,College / Advanced Statistics and Data Science (ABCD),2023-04-16 05:49:34,1 days 10:53:53,1
College / Advanced Statistics and Data Science (ABCD),5.0,2.0,18244.0,2023-04-18 22:25:04,College / Advanced Statistics and Data Science (ABCD),2023-04-21 02:43:22,2 days 04:18:18,2
College / Advanced Statistics and Data Science (ABCD),6.0,1.0,936.0,2023-04-21 02:44:20,College / Advanced Statistics and Data Science (ABCD),2023-04-30 04:06:36,9 days 01:22:16,9
College / Advanced Statistics and Data Science (ABCD),8.0,1.0,2902.0,2023-05-05 01:40:48,College / Advanced Statistics and Data Science (ABCD),2023-05-11 03:06:31,6 days 01:25:43,6
College / Advanced Statistics and Data Science (ABCD),9.0,1.0,0.0,2023-05-11 03:06:35,College / Advanced Statistics and Data Science (ABCD),2023-05-20 06:12:25,9 days 03:05:50,9
College / Advanced Statistics and Data Science (ABCD),10.0,1.0,120855.0,2023-05-26 22:39:06,College / Advanced Statistics and Data Science (ABCD),2023-05-27 05:19:43,0 days 06:40:37,0
College / Advanced Statistics and Data Science (ABCD),11.0,1.0,648.0,2023-05-27 05:16:06,College / Advanced Statistics and Data Science (ABCD),2023-06-01 22:27:38,5 days 17:11:32,5
College / Advanced Statistics and Data Science (ABCD),12.0,1.0,28540.0,2023-06-08 21:26:34,College / Advanced Statistics and Data Science (ABCD),2023-06-08 22:23:05,0 days 00:56:31,0
College / Advanced Statistics and Data Science (ABCD),1.0,3.0,1250.0,2023-04-15 02:50:29,College / Advanced Statistics and Data Science (ABCD),2023-04-26 06:43:47,11 days 03:53:18,11
College / Advanced Statistics and Data Science (ABCD),2.0,1.0,310.0,2023-04-15 02:51:52,College / Advanced Statistics and Data Science (ABCD),2023-05-16 05:08:16,31 days 02:16:24,31
College / Advanced Statistics and Data Science (ABCD),3.0,1.0,673.0,2023-04-18 01:53:34,College / Advanced Statistics and Data Science (ABCD),2023-04-25 03:34:00,7 days 01:40:26,7
College / Advanced Statistics and Data Science (ABCD),4.0,1.0,91.0,2023-04-25 03:34:36,College / Advanced Statistics and Data Science (ABCD),2023-05-04 02:58:23,8 days 23:23:47,8
